
qb_50000 ; 4.617553710937500000, 4.095092773437500000,  ,  ,  82.09 
qb_50000 ; 4.428222656250000000, 3.903259277343750000,  ,  ,  82.47 
qb_50000 ; 4.204345703125000000, 3.706359863281250000,  ,  ,  80.305 
qb_50000 ; 4.643859863281250000, 4.090026855468750000,  ,  ,  87.664 
qb_75000 ; 5.153564453125000000, 4.542724609375000000,  ,  ,  97.186 
qb_75000 ; 4.882629394531250000, 4.294372558593750000,  ,  ,  92.219 
qb_75000 ; 4.794433593750000000, 4.203247070312500000,  ,  ,  92.271 
qb_75000 ; 4.837280273437500000, 4.249633789062500000,  ,  ,  92.752 
qb_75000 ; 4.957702636718750000, 4.368103027343750000,  ,  ,  92.53 
qb_75000 ; 5.014892578125000000, 4.390014648437500000,  ,  ,  97.981 
qb_75000 ; 5.010742187500000000, 4.397094726562500000,  ,  ,  96.5 
qb_75000 ; 4.886962890625000000, 4.309570312500000000,  ,  ,  91.255 
qb_75000 ; 4.830261230468750000, 4.198547363281250000,  ,  ,  99.738 
qb_75000 ; 4.585510253906250000, 4.018005371093750000,  ,  ,  89.408 
qb_100000 ; 5.728942871093750000, 5.009948730468750000,  ,  ,  113.112 
qb_100000 ; 5.305114746093750000, 4.638366699218750000,  ,  ,  105.114 
qb_100000 ; 5.360229492187500000, 4.695678710937500000,  ,  ,  106.251 
qb_100000 ; 5.350402832031250000, 4.674682617187500000,  ,  ,  107.524 
qb_100000 ; 5.236877441406250000, 4.572265625000000000,  ,  ,  104.179 
qb_100000 ; 5.267028808593750000, 4.609802246093750000,  ,  ,  103.104 
qb_100000 ; 5.206298828125000000, 4.557739257812500000,  ,  ,  100.863 
qb_100000 ; 5.578552246093750000, 4.843811035156250000,  ,  ,  116.609 
qb_100000 ; 5.480834960937500000, 4.808166503906250000,  ,  ,  105.101 
qb_100000 ; 5.662109375000000000, 4.947448730468750000,  ,  ,  114.142 
qb_200000 ; 6.768432617187500000, 5.878784179687500000,  ,  ,  141.878 
qb_200000 ; 7.003906250000000000, 6.109497070312500000,  ,  ,  142.733 
qb_200000 ; 6.916748046875000000, 6.021301269531250000,  ,  ,  145.242 
qb_200000 ; 6.670471191406250000, 5.782226562500000000,  ,  ,  141.078 
qb_200000 ; 6.836669921875000000, 5.960815429687500000,  ,  ,  139.591 
qb_200000 ; 6.781616210937500000, 5.875549316406250000,  ,  ,  143.598 
qb_200000 ; 7.030578613281250000, 6.086975097656250000,  ,  ,  151.691 
qb_200000 ; 6.772705078125000000, 5.871337890625000000,  ,  ,  144.844 
qb_200000 ; 6.730590820312500000, 5.818603515625000000,  ,  ,  147.859 
qb_200000 ; 7.001464843750000000, 6.096496582031250000,  ,  ,  145.375 
qb_300000 ; 9.129211425781250000, 7.930053710937500000,  ,  ,  193.746 
qb_300000 ; 9.216430664062500000, 8.028137207031250000,  ,  ,  192.041 
qb_300000 ; 7.733337402343750000, 6.638061523437500000,  ,  ,  177.631 
qb_300000 ; 8.908325195312500000, 7.757629394531250000,  ,  ,  186.37 
qb_300000 ; 9.201843261718750000, 8.012145996093750000,  ,  ,  192.577 
qb_300000 ; 9.093750000000000000, 7.913085937500000000,  ,  ,  194.521 
qb_300000 ; 8.848510742187500000, 7.713439941406250000,  ,  ,  182.535 
qb_300000 ; 9.318054199218750000, 8.104187011718750000,  ,  ,  196.909 
qb_300000 ; 9.170532226562500000, 8.017150878906250000,  ,  ,  187.592 
qb_300000 ; 9.015686035156250000, 7.859008789062500000,  ,  ,  186.713 
qb_400000 ; 9.870422363281250000, 8.561950683593750000,  ,  ,  214.568 
qb_400000 ; 9.611877441406250000, 8.273437500000000000,  ,  ,  220.312 
qb_400000 ; 10.029907226562500000, 8.649597167968750000,  ,  ,  228.308 
